performance_id,campaign_id,date_id,impressions,clicks,conversions,spend,ctr,cpc,cpm,created_at,revenue,roas,cvr,creative_id,audience_id
255,136,255,1476,61,0,961.43,4.13,15.76,651.38,2026-05-24 18:26:42,0,0.0,0.0,2,1
256,30,256,-2100,62,0,2114.23,-2.95,34.1,-1006.78,2026-05-24 18:26:42,0,0.0,0.0,1,3
257,83,257,-2100,62,0,2114.23,-2.95,34.1,-1006.78,2026-05-24 18:26:42,0,0.0,0.0,3,4
258,136,258,-2100,62,0,2114.23,-2.95,34.1,-1006.78,2026-05-24 18:26:42,0,0.0,0.0,2,1
259,40,259,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
260,93,260,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,2
261,146,261,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,3
262,20,262,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,1
263,73,263,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,2
264,126,264,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
265,20,265,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,1
266,73,266,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,2
267,126,267,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
268,29,268,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
269,82,269,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
270,135,270,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
271,29,271,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
272,82,272,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
273,135,273,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
274,29,274,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
275,82,275,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
276,135,276,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
277,29,277,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
278,82,278,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
279,135,279,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
280,45,280,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,2
281,98,281,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,3
282,151,282,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,4
283,29,283,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
284,82,284,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
285,135,285,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
286,29,286,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
287,82,287,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
288,135,288,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
289,29,289,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,2
290,82,290,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,3
291,135,291,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,4
292,53,292,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,3,2
293,106,293,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,2,3
294,159,294,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,1,4
295,37,295,-1,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,2,2
296,90,296,-1,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,1,3
297,143,297,-1,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,3,4
298,37,298,3,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,2,2
299,90,299,3,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,1,3
300,143,300,3,0,0,0.0,0.0,,0.0,2026-05-24 18:26:42,0,,,3,4
301,37,301,1,0,0,0.01,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,2,2
302,90,302,1,0,0,0.01,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,1,3
303,143,303,1,0,0,0.01,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,3,4
304,37,304,2,0,0,0.01,0.0,,5.0,2026-05-24 18:26:42,0,0.0,,2,2
305,90,305,2,0,0,0.01,0.0,,5.0,2026-05-24 18:26:42,0,0.0,,1,3
306,143,306,2,0,0,0.01,0.0,,5.0,2026-05-24 18:26:42,0,0.0,,3,4
307,37,307,1,0,0,-0.02,0.0,,-20.0,2026-05-24 18:26:42,0,0.0,,2,2
308,90,308,1,0,0,-0.02,0.0,,-20.0,2026-05-24 18:26:42,0,0.0,,1,3
309,143,309,1,0,0,-0.02,0.0,,-20.0,2026-05-24 18:26:42,0,0.0,,3,4
310,37,310,290,0,0,0.02,0.0,,0.07,2026-05-24 18:26:42,0,0.0,,2,2
311,90,311,290,0,0,0.02,0.0,,0.07,2026-05-24 18:26:42,0,0.0,,1,3
312,143,312,290,0,0,0.02,0.0,,0.07,2026-05-24 18:26:42,0,0.0,,3,4
313,37,313,6,0,0,0.02,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,2,2
314,90,314,6,0,0,0.02,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,1,3
315,143,315,6,0,0,0.02,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,3,4
316,37,316,3,0,0,0.03,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,2,2
317,90,317,3,0,0,0.03,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,1,3
318,143,318,3,0,0,0.03,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,3,4
319,37,319,12,0,0,0.05,0.0,,4.17,2026-05-24 18:26:42,0,0.0,,2,2
320,90,320,12,0,0,0.05,0.0,,4.17,2026-05-24 18:26:42,0,0.0,,1,3
321,143,321,12,0,0,0.05,0.0,,4.17,2026-05-24 18:26:42,0,0.0,,3,4
322,37,322,7,0,0,0.07,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,2,2
323,90,323,7,0,0,0.07,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,1,3
324,143,324,7,0,0,0.07,0.0,,10.0,2026-05-24 18:26:42,0,0.0,,3,4
325,37,325,16,0,0,0.14,0.0,,8.75,2026-05-24 18:26:42,0,0.0,,2,2
326,90,326,16,0,0,0.14,0.0,,8.75,2026-05-24 18:26:42,0,0.0,,1,3
327,143,327,16,0,0,0.14,0.0,,8.75,2026-05-24 18:26:42,0,0.0,,3,4
328,37,328,48,0,0,0.33,0.0,,6.88,2026-05-24 18:26:42,0,0.0,,2,2
329,90,329,48,0,0,0.33,0.0,,6.88,2026-05-24 18:26:42,0,0.0,,1,3
330,143,330,48,0,0,0.33,0.0,,6.88,2026-05-24 18:26:42,0,0.0,,3,4
331,37,331,2234,2,0,-14.38,0.09,-7.19,-6.44,2026-05-24 18:26:42,0,0.0,0.0,2,2
332,90,332,2234,2,0,-14.38,0.09,-7.19,-6.44,2026-05-24 18:26:42,0,0.0,0.0,1,3
333,143,333,2234,2,0,-14.38,0.09,-7.19,-6.44,2026-05-24 18:26:42,0,0.0,0.0,3,4
334,37,334,7597,7,0,6426.56,0.09,918.08,845.93,2026-05-24 18:26:42,0,0.0,0.0,2,2
335,90,335,7597,7,0,6426.56,0.09,918.08,845.93,2026-05-24 18:26:42,0,0.0,0.0,1,3
336,143,336,7597,7,0,6426.56,0.09,918.08,845.93,2026-05-24 18:26:42,0,0.0,0.0,3,4
337,29,337,207,6,0,48.19,2.9,8.03,232.8,2026-05-24 18:26:42,0,0.0,0.0,3,2
338,82,338,207,6,0,48.19,2.9,8.03,232.8,2026-05-24 18:26:42,0,0.0,0.0,2,3
339,135,339,207,6,0,48.19,2.9,8.03,232.8,2026-05-24 18:26:42,0,0.0,0.0,1,4
340,37,340,1196975,1300,0,50.69,0.11,0.04,0.04,2026-05-24 18:26:42,0,0.0,0.0,2,2
341,90,341,1196975,1300,0,50.69,0.11,0.04,0.04,2026-05-24 18:26:42,0,0.0,0.0,1,3
342,143,342,1196975,1300,0,50.69,0.11,0.04,0.04,2026-05-24 18:26:42,0,0.0,0.0,3,4
343,37,343,8388,1500,0,68.83,17.88,0.05,8.21,2026-05-24 18:26:42,0,0.0,0.0,2,2
344,90,344,8388,1500,0,68.83,17.88,0.05,8.21,2026-05-24 18:26:42,0,0.0,0.0,1,3
345,143,345,8388,1500,0,68.83,17.88,0.05,8.21,2026-05-24 18:26:42,0,0.0,0.0,3,4
346,37,346,18072,34,0,20611.5,0.19,606.22,1140.52,2026-05-24 18:26:42,0,0.0,0.0,2,2
347,90,347,18072,34,0,20611.5,0.19,606.22,1140.52,2026-05-24 18:26:42,0,0.0,0.0,1,3
348,143,348,18072,34,0,20611.5,0.19,606.22,1140.52,2026-05-24 18:26:42,0,0.0,0.0,3,4
349,37,349,24833,73,0,173.02,0.29,2.37,6.97,2026-05-24 18:26:42,0,0.0,0.0,2,2
350,90,350,24833,73,0,173.02,0.29,2.37,6.97,2026-05-24 18:26:42,0,0.0,0.0,1,3
351,143,351,24833,73,0,173.02,0.29,2.37,6.97,2026-05-24 18:26:42,0,0.0,0.0,3,4
352,37,352,3808570,9,0,175.56,0.0,19.51,0.05,2026-05-24 18:26:42,0,0.0,0.0,2,2
353,90,353,3808570,9,0,175.56,0.0,19.51,0.05,2026-05-24 18:26:42,0,0.0,0.0,1,3
354,143,354,3808570,9,0,175.56,0.0,19.51,0.05,2026-05-24 18:26:42,0,0.0,0.0,3,4
355,37,355,23522,28,0,195.92,0.12,7.0,8.33,2026-05-24 18:26:42,0,0.0,0.0,2,2
356,90,356,23522,28,0,195.92,0.12,7.0,8.33,2026-05-24 18:26:42,0,0.0,0.0,1,3
357,143,357,23522,28,0,195.92,0.12,7.0,8.33,2026-05-24 18:26:42,0,0.0,0.0,3,4
358,37,358,23827,53,0,198.91,0.22,3.75,8.35,2026-05-24 18:26:42,0,0.0,0.0,2,2
359,90,359,23827,53,0,198.91,0.22,3.75,8.35,2026-05-24 18:26:42,0,0.0,0.0,1,3
360,143,360,23827,53,0,198.91,0.22,3.75,8.35,2026-05-24 18:26:42,0,0.0,0.0,3,4
361,37,361,3765795,56,0,200.69,0.0,3.58,0.05,2026-05-24 18:26:42,0,0.0,0.0,2,2
362,90,362,3765795,56,0,200.69,0.0,3.58,0.05,2026-05-24 18:26:42,0,0.0,0.0,1,3
363,143,363,3765795,56,0,200.69,0.0,3.58,0.05,2026-05-24 18:26:42,0,0.0,0.0,3,4
364,45,364,5004,113,0,292.09,2.26,2.58,58.37,2026-05-24 18:26:42,0,0.0,0.0,1,2
365,98,365,5004,113,0,292.09,2.26,2.58,58.37,2026-05-24 18:26:42,0,0.0,0.0,3,3
366,151,366,5004,113,0,292.09,2.26,2.58,58.37,2026-05-24 18:26:42,0,0.0,0.0,2,4
367,37,367,46641,29,0,296.21,0.06,10.21,6.35,2026-05-24 18:26:42,0,0.0,0.0,2,2
368,90,368,46641,29,0,296.21,0.06,10.21,6.35,2026-05-24 18:26:42,0,0.0,0.0,1,3
369,143,369,46641,29,0,296.21,0.06,10.21,6.35,2026-05-24 18:26:42,0,0.0,0.0,3,4
370,29,370,3266,87,0,302.91,2.66,3.48,92.75,2026-05-24 18:26:42,0,0.0,0.0,3,2
371,82,371,3266,87,0,302.91,2.66,3.48,92.75,2026-05-24 18:26:42,0,0.0,0.0,2,3
372,135,372,3266,87,0,302.91,2.66,3.48,92.75,2026-05-24 18:26:42,0,0.0,0.0,1,4
373,29,373,4719,103,0,306.38,2.18,2.97,64.92,2026-05-24 18:26:42,0,0.0,0.0,3,2
374,82,374,4719,103,0,306.38,2.18,2.97,64.92,2026-05-24 18:26:42,0,0.0,0.0,2,3
375,135,375,4719,103,0,306.38,2.18,2.97,64.92,2026-05-24 18:26:42,0,0.0,0.0,1,4
376,29,376,755595,180,0,337.63,0.02,1.88,0.45,2026-05-24 18:26:42,0,0.0,0.0,3,2
377,82,377,755595,180,0,337.63,0.02,1.88,0.45,2026-05-24 18:26:42,0,0.0,0.0,2,3
378,135,378,755595,180,0,337.63,0.02,1.88,0.45,2026-05-24 18:26:42,0,0.0,0.0,1,4
379,37,379,53768,34,0,351.9,0.06,10.35,6.54,2026-05-24 18:26:42,0,0.0,0.0,2,2
380,90,380,53768,34,0,351.9,0.06,10.35,6.54,2026-05-24 18:26:42,0,0.0,0.0,1,3
381,143,381,53768,34,0,351.9,0.06,10.35,6.54,2026-05-24 18:26:42,0,0.0,0.0,3,4
382,29,382,3854,155,0,359.51,4.02,2.32,93.28,2026-05-24 18:26:42,0,0.0,0.0,3,2
383,82,383,3854,155,0,359.51,4.02,2.32,93.28,2026-05-24 18:26:42,0,0.0,0.0,2,3
384,135,384,3854,155,0,359.51,4.02,2.32,93.28,2026-05-24 18:26:42,0,0.0,0.0,1,4
385,37,385,50900,125,0,364.73,0.25,2.92,7.17,2026-05-24 18:26:42,0,0.0,0.0,2,2
386,90,386,50900,125,0,364.73,0.25,2.92,7.17,2026-05-24 18:26:42,0,0.0,0.0,1,3
387,143,387,50900,125,0,364.73,0.25,2.92,7.17,2026-05-24 18:26:42,0,0.0,0.0,3,4
388,29,388,7025,14100,0,373.61,200.71,0.03,53.18,2026-05-24 18:26:42,0,0.0,0.0,3,2
389,82,389,7025,14100,0,373.61,200.71,0.03,53.18,2026-05-24 18:26:42,0,0.0,0.0,2,3
390,135,390,7025,14100,0,373.61,200.71,0.03,53.18,2026-05-24 18:26:42,0,0.0,0.0,1,4
391,29,391,4445,121,0,402.67,2.72,3.33,90.59,2026-05-24 18:26:42,0,0.0,0.0,3,2
392,82,392,4445,121,0,402.67,2.72,3.33,90.59,2026-05-24 18:26:42,0,0.0,0.0,2,3
393,135,393,4445,121,0,402.67,2.72,3.33,90.59,2026-05-24 18:26:42,0,0.0,0.0,1,4
394,37,394,67014,45,0,422.06,0.07,9.38,6.3,2026-05-24 18:26:42,0,0.0,0.0,2,2
395,90,395,67014,45,0,422.06,0.07,9.38,6.3,2026-05-24 18:26:42,0,0.0,0.0,1,3
396,143,396,67014,45,0,422.06,0.07,9.38,6.3,2026-05-24 18:26:42,0,0.0,0.0,3,4
397,29,397,20889,851,0,1685.91,4.07,1.98,80.71,2026-05-24 18:26:42,0,0.0,0.0,3,2
398,82,398,20889,851,0,1685.91,4.07,1.98,80.71,2026-05-24 18:26:42,0,0.0,0.0,2,3
399,135,399,20889,851,0,1685.91,4.07,1.98,80.71,2026-05-24 18:26:42,0,0.0,0.0,1,4
400,37,400,68910,171,0,458.11,0.25,2.68,6.65,2026-05-24 18:26:42,0,0.0,0.0,2,2
401,90,401,68910,171,0,458.11,0.25,2.68,6.65,2026-05-24 18:26:42,0,0.0,0.0,1,3
402,143,402,68910,171,0,458.11,0.25,2.68,6.65,2026-05-24 18:26:42,0,0.0,0.0,3,4
403,37,403,61090,186,0,464.27,0.3,2.5,7.6,2026-05-24 18:26:42,0,0.0,0.0,2,2
404,90,404,61090,186,0,464.27,0.3,2.5,7.6,2026-05-24 18:26:42,0,0.0,0.0,1,3
405,143,405,61090,186,0,464.27,0.3,2.5,7.6,2026-05-24 18:26:42,0,0.0,0.0,3,4
406,29,406,1263965,200,0,500.23,0.02,2.5,0.4,2026-05-24 18:26:42,0,0.0,0.0,3,2
407,82,407,1263965,200,0,500.23,0.02,2.5,0.4,2026-05-24 18:26:42,0,0.0,0.0,2,3
408,135,408,1263965,200,0,500.23,0.02,2.5,0.4,2026-05-24 18:26:42,0,0.0,0.0,1,4
409,29,409,4350,163,0,511.11,3.75,3.14,117.5,2026-05-24 18:26:42,0,0.0,0.0,3,2
410,82,410,4350,163,0,511.11,3.75,3.14,117.5,2026-05-24 18:26:42,0,0.0,0.0,2,3
411,135,411,4350,163,0,511.11,3.75,3.14,117.5,2026-05-24 18:26:42,0,0.0,0.0,1,4
412,29,412,-13325,315,0,144744.07,-2.36,459.5,-10862.59,2026-05-24 18:26:42,0,0.0,0.0,3,2
413,82,413,-13325,315,0,144744.07,-2.36,459.5,-10862.59,2026-05-24 18:26:42,0,0.0,0.0,2,3
414,135,414,-13325,315,0,144744.07,-2.36,459.5,-10862.59,2026-05-24 18:26:42,0,0.0,0.0,1,4
415,29,415,15043,408,0,1233.15,2.71,3.02,81.98,2026-05-24 18:26:42,0,0.0,0.0,3,2
416,82,416,15043,408,0,1233.15,2.71,3.02,81.98,2026-05-24 18:26:42,0,0.0,0.0,2,3
417,135,417,15043,408,0,1233.15,2.71,3.02,81.98,2026-05-24 18:26:42,0,0.0,0.0,1,4
418,45,418,19083,390,0,1274.63,2.04,3.27,66.79,2026-05-24 18:26:42,0,0.0,0.0,1,2
419,98,419,19083,390,0,1274.63,2.04,3.27,66.79,2026-05-24 18:26:42,0,0.0,0.0,3,3
420,151,420,19083,390,0,1274.63,2.04,3.27,66.79,2026-05-24 18:26:42,0,0.0,0.0,2,4
421,29,421,17480,461,0,1328.8,2.64,2.88,76.02,2026-05-24 18:26:42,0,0.0,0.0,3,2
422,82,422,17480,461,0,1328.8,2.64,2.88,76.02,2026-05-24 18:26:42,0,0.0,0.0,2,3
423,135,423,17480,461,0,1328.8,2.64,2.88,76.02,2026-05-24 18:26:42,0,0.0,0.0,1,4
424,29,424,25471,799,0,219147.81,3.14,274.28,8603.82,2026-05-24 18:26:42,0,0.0,0.0,3,2
425,82,425,25471,799,0,219147.81,3.14,274.28,8603.82,2026-05-24 18:26:42,0,0.0,0.0,2,3
426,135,426,25471,799,0,219147.81,3.14,274.28,8603.82,2026-05-24 18:26:42,0,0.0,0.0,1,4
427,20,427,173459,6054,0,3187.7,3.49,0.53,18.38,2026-05-24 18:26:42,0,0.0,0.0,3,1
428,73,428,173459,6054,0,3187.7,3.49,0.53,18.38,2026-05-24 18:26:42,0,0.0,0.0,2,2
429,126,429,173459,6054,0,3187.7,3.49,0.53,18.38,2026-05-24 18:26:42,0,0.0,0.0,1,3
430,20,430,270624,9269,0,3780.68,3.43,0.41,13.97,2026-05-24 18:26:42,0,0.0,0.0,3,1
431,73,431,270624,9269,0,3780.68,3.43,0.41,13.97,2026-05-24 18:26:42,0,0.0,0.0,2,2
432,126,432,270624,9269,0,3780.68,3.43,0.41,13.97,2026-05-24 18:26:42,0,0.0,0.0,1,3
433,8,433,0,0,1,0.0,,,,2026-05-24 18:26:42,170000,,,3,1
434,61,434,0,0,1,0.0,,,,2026-05-24 18:26:42,170000,,,2,2
435,114,435,0,0,1,0.0,,,,2026-05-24 18:26:42,170000,,,1,3
436,30,436,71,7,0,18.01,9.86,2.57,253.66,2026-05-24 18:26:42,0,0.0,0.0,1,3
437,83,437,71,7,0,18.01,9.86,2.57,253.66,2026-05-24 18:26:42,0,0.0,0.0,3,4
438,136,438,71,7,0,18.01,9.86,2.57,253.66,2026-05-24 18:26:42,0,0.0,0.0,2,1
439,16,439,230,4,0,66.26,1.74,16.57,288.09,2026-05-24 18:26:42,0,0.0,0.0,2,1
440,69,440,230,4,0,66.26,1.74,16.57,288.09,2026-05-24 18:26:42,0,0.0,0.0,1,2
441,122,441,230,4,0,66.26,1.74,16.57,288.09,2026-05-24 18:26:42,0,0.0,0.0,3,3
442,30,442,39585,11,0,66.9,0.03,6.08,1.69,2026-05-24 18:26:42,0,0.0,0.0,1,3
443,83,443,39585,11,0,66.9,0.03,6.08,1.69,2026-05-24 18:26:42,0,0.0,0.0,3,4
444,136,444,39585,11,0,66.9,0.03,6.08,1.69,2026-05-24 18:26:42,0,0.0,0.0,2,1
445,30,445,206,500,0,68.32,242.72,0.14,331.65,2026-05-24 18:26:42,0,0.0,0.0,1,3
446,83,446,206,500,0,68.32,242.72,0.14,331.65,2026-05-24 18:26:42,0,0.0,0.0,3,4
447,136,447,206,500,0,68.32,242.72,0.14,331.65,2026-05-24 18:26:42,0,0.0,0.0,2,1
448,30,448,-162,4,0,89.12,-2.47,22.28,-550.12,2026-05-24 18:26:42,0,0.0,0.0,1,3
449,83,449,-162,4,0,89.12,-2.47,22.28,-550.12,2026-05-24 18:26:42,0,0.0,0.0,3,4
450,136,450,-162,4,0,89.12,-2.47,22.28,-550.12,2026-05-24 18:26:42,0,0.0,0.0,2,1
451,30,451,206,11,0,142.53,5.34,12.96,691.89,2026-05-24 18:26:42,0,0.0,0.0,1,3
452,83,452,206,11,0,142.53,5.34,12.96,691.89,2026-05-24 18:26:42,0,0.0,0.0,3,4
453,136,453,206,11,0,142.53,5.34,12.96,691.89,2026-05-24 18:26:42,0,0.0,0.0,2,1
454,30,454,1494,20,0,680.9,1.34,34.05,455.76,2026-05-24 18:26:42,0,0.0,0.0,1,3
455,83,455,1494,20,0,680.9,1.34,34.05,455.76,2026-05-24 18:26:42,0,0.0,0.0,3,4
456,136,456,1494,20,0,680.9,1.34,34.05,455.76,2026-05-24 18:26:42,0,0.0,0.0,2,1
457,30,457,239,5,0,170.88,2.09,34.18,714.98,2026-05-24 18:26:42,0,0.0,0.0,1,3
458,83,458,239,5,0,170.88,2.09,34.18,714.98,2026-05-24 18:26:42,0,0.0,0.0,3,4
459,136,459,239,5,0,170.88,2.09,34.18,714.98,2026-05-24 18:26:42,0,0.0,0.0,2,1
460,30,460,2820,54,0,1184.1,1.91,21.93,419.89,2026-05-24 18:26:42,0,0.0,0.0,1,3
461,83,461,2820,54,0,1184.1,1.91,21.93,419.89,2026-05-24 18:26:42,0,0.0,0.0,3,4
462,136,462,2820,54,0,1184.1,1.91,21.93,419.89,2026-05-24 18:26:42,0,0.0,0.0,2,1
463,30,463,-137,3,0,261.459999,-2.19,87.15,-1908.47,2026-05-24 18:26:42,0,0.0,0.0,1,3
464,83,464,-137,3,0,261.459999,-2.19,87.15,-1908.47,2026-05-24 18:26:42,0,0.0,0.0,3,4
465,136,465,-137,3,0,261.459999,-2.19,87.15,-1908.47,2026-05-24 18:26:42,0,0.0,0.0,2,1
466,30,466,4634,67,0,1957.96,1.45,29.22,422.52,2026-05-24 18:26:42,0,0.0,0.0,1,3
467,83,467,4634,67,0,1957.96,1.45,29.22,422.52,2026-05-24 18:26:42,0,0.0,0.0,3,4
468,136,468,4634,67,0,1957.96,1.45,29.22,422.52,2026-05-24 18:26:42,0,0.0,0.0,2,1
469,30,469,762,19,0,735.318382,2.49,38.7,964.98,2026-05-24 18:26:42,0,0.0,0.0,1,3
470,83,470,762,19,0,735.318382,2.49,38.7,964.98,2026-05-24 18:26:42,0,0.0,0.0,3,4
471,136,471,762,19,0,735.318382,2.49,38.7,964.98,2026-05-24 18:26:42,0,0.0,0.0,2,1
472,30,472,1420,26,0,1087.361804,1.83,41.82,765.75,2026-05-24 18:26:42,0,0.0,0.0,1,3
473,83,473,1420,26,0,1087.361804,1.83,41.82,765.75,2026-05-24 18:26:42,0,0.0,0.0,3,4
474,136,474,1420,26,0,1087.361804,1.83,41.82,765.75,2026-05-24 18:26:42,0,0.0,0.0,2,1
475,30,475,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
476,83,476,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,4
477,136,477,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
478,13,478,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,2
479,66,479,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
480,119,480,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,4
481,30,481,3,0,0,0.22,0.0,,73.33,2026-05-24 18:26:42,0,0.0,,1,3
482,83,482,3,0,0,0.22,0.0,,73.33,2026-05-24 18:26:42,0,0.0,,3,4
483,136,483,3,0,0,0.22,0.0,,73.33,2026-05-24 18:26:42,0,0.0,,2,1
484,35,484,8,1,0,4.099999,12.5,4.1,512.5,2026-05-24 18:26:42,0,0.0,0.0,3,4
485,88,485,8,1,0,4.099999,12.5,4.1,512.5,2026-05-24 18:26:42,0,0.0,0.0,2,1
486,141,486,8,1,0,4.099999,12.5,4.1,512.5,2026-05-24 18:26:42,0,0.0,0.0,1,2
487,35,487,-6960,2,0,6.19,-0.03,3.1,-0.89,2026-05-24 18:26:42,0,0.0,0.0,3,4
488,88,488,-6960,2,0,6.19,-0.03,3.1,-0.89,2026-05-24 18:26:42,0,0.0,0.0,2,1
489,141,489,-6960,2,0,6.19,-0.03,3.1,-0.89,2026-05-24 18:26:42,0,0.0,0.0,1,2
490,35,490,11455,5,0,-8.9,0.04,-1.78,-0.78,2026-05-24 18:26:42,0,0.0,0.0,3,4
491,88,491,11455,5,0,-8.9,0.04,-1.78,-0.78,2026-05-24 18:26:42,0,0.0,0.0,2,1
492,141,492,11455,5,0,-8.9,0.04,-1.78,-0.78,2026-05-24 18:26:42,0,0.0,0.0,1,2
493,35,493,-51,3,0,12.71,-5.88,4.24,-249.22,2026-05-24 18:26:42,0,0.0,0.0,3,4
494,88,494,-51,3,0,12.71,-5.88,4.24,-249.22,2026-05-24 18:26:42,0,0.0,0.0,2,1
495,141,495,-51,3,0,12.71,-5.88,4.24,-249.22,2026-05-24 18:26:42,0,0.0,0.0,1,2
496,35,496,46,7,0,17.19,15.22,2.46,373.7,2026-05-24 18:26:42,0,0.0,0.0,3,4
497,88,497,46,7,0,17.19,15.22,2.46,373.7,2026-05-24 18:26:42,0,0.0,0.0,2,1
498,141,498,46,7,0,17.19,15.22,2.46,373.7,2026-05-24 18:26:42,0,0.0,0.0,1,2
499,35,499,126,21,0,18.91,16.67,0.9,150.08,2026-05-24 18:26:42,0,0.0,0.0,3,4
500,88,500,126,21,0,18.91,16.67,0.9,150.08,2026-05-24 18:26:42,0,0.0,0.0,2,1
501,141,501,126,21,0,18.91,16.67,0.9,150.08,2026-05-24 18:26:42,0,0.0,0.0,1,2
502,35,502,428,25,0,6872.009999999999,5.84,274.88,16056.1,2026-05-24 18:26:42,0,0.0,0.0,3,4
503,88,503,428,25,0,6872.009999999999,5.84,274.88,16056.1,2026-05-24 18:26:42,0,0.0,0.0,2,1
504,141,504,428,25,0,6872.009999999999,5.84,274.88,16056.1,2026-05-24 18:26:42,0,0.0,0.0,1,2
505,35,505,311,19,0,49.18,6.11,2.59,158.14,2026-05-24 18:26:42,0,0.0,0.0,3,4
506,88,506,311,19,0,49.18,6.11,2.59,158.14,2026-05-24 18:26:42,0,0.0,0.0,2,1
507,141,507,311,19,0,49.18,6.11,2.59,158.14,2026-05-24 18:26:42,0,0.0,0.0,1,2
508,51,508,279,17,0,51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,1,4
509,104,509,279,17,0,51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,3,1
510,157,510,279,17,0,51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,2,2
511,35,511,378,21,0,10062.64,5.56,479.17,26620.74,2026-05-24 18:26:42,0,0.0,0.0,3,4
512,88,512,378,21,0,10062.64,5.56,479.17,26620.74,2026-05-24 18:26:42,0,0.0,0.0,2,1
513,141,513,378,21,0,10062.64,5.56,479.17,26620.74,2026-05-24 18:26:42,0,0.0,0.0,1,2
514,51,514,-704,46,0,72.056567,-6.53,1.57,-102.35,2026-05-24 18:26:42,0,0.0,0.0,1,4
515,104,515,-704,46,0,72.056567,-6.53,1.57,-102.35,2026-05-24 18:26:42,0,0.0,0.0,3,1
516,157,516,-704,46,0,72.056567,-6.53,1.57,-102.35,2026-05-24 18:26:42,0,0.0,0.0,2,2
517,35,517,872,58,0,77.85,6.65,1.34,89.28,2026-05-24 18:26:42,0,0.0,0.0,3,4
